timestamp,state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
1616142903,"Andhra Pradesh",Chittor,Kalikiri,Tomato,Local,19/03/2021,560,900,730
1616142903,"Andhra Pradesh",Chittor,Mulakalacheruvu,Tomato,Local,19/03/2021,500,800,650
1616142903,"Andhra Pradesh",Chittor,Vayalapadu,Tomato,Local,19/03/2021,680,1120,880
1616142903,"Andhra Pradesh","East Godavari",Rajahmundry,Paddy(Dhan)(Common),Paddy,19/03/2021,1868,1868,1868
1616142903,"Andhra Pradesh","East Godavari",Rajahmundry,Paddy(Dhan)(Common),"Swarna Masuri (New)",19/03/2021,1888,1888,1888
1616142903,"Andhra Pradesh",Kurnool,Allagadda,Jowar(Sorghum),"Jowar ( White)",19/03/2021,2450,2700,2560
1616142903,"Andhra Pradesh",Kurnool,Allagadda,Paddy(Dhan)(Common),Sona,19/03/2021,1800,2050,1950
1616142903,"Andhra Pradesh",Kurnool,Alur,Jowar(Sorghum),"Jowar ( White)",19/03/2021,2270,2370,2320
1616142903,"Andhra Pradesh",Kurnool,Atmakur,Paddy(Dhan)(Common),"Sona Mahsuri",19/03/2021,1800,1800,1800
1616142903,"Andhra Pradesh",Kurnool,Pattikonda,Onion,Local,19/03/2021,800,1000,900
1616142903,"Andhra Pradesh",Kurnool,Pattikonda,Tomato,Local,19/03/2021,800,1000,900
1616142903,"Andhra Pradesh","West Godavari",Chintalapudi,Maize,"Deshi Red",19/03/2021,1850,1850,1850
1616142903,Chattisgarh,Balodabazar,Kasdol,Paddy(Dhan)(Common),Paddy,19/03/2021,1350,1390,1370
1616142903,Chattisgarh,Bilaspur,Sakri,Paddy(Dhan)(Common),Paddy,19/03/2021,1400,1405,1400
1616142903,Chattisgarh,Bilaspur,Takhatpur,Lak(Teora),"Lak (Whole)",19/03/2021,2500,2500,2500
1616142903,Chattisgarh,Kanker,Charama,Paddy(Dhan)(Common),Other,19/03/2021,1700,1700,1700
1616142903,Chattisgarh,Kanker,Lakhanpuri,Paddy(Dhan)(Common),Other,19/03/2021,1700,1700,1700
1616142903,Chattisgarh,Kanker,Narharpur,Paddy(Dhan)(Common),Other,19/03/2021,1700,1700,1700
1616142903,Chattisgarh,Koria,Manendragarh,"Kodo Millet(Varagu)",Other,19/03/2021,1600,1600,1600
1616142903,Chattisgarh,Mungeli,Lormi,Paddy(Dhan)(Common),"Paddy fine",19/03/2021,1450,1450,1450
1616142903,Chattisgarh,Narayanpur,Narayanpur,Paddy(Dhan)(Common),"Paddy Coarse",19/03/2021,1250,1350,1300
1616142903,Chattisgarh,Narayanpur,Narayanpur,"Tamarind Seed","Tamarind Seed",19/03/2021,3100,3300,3200
1616142903,Chattisgarh,Raigarh,Raigarh,Onion,Other,19/03/2021,1900,2000,1900
1616142903,Chattisgarh,Raigarh,Raigarh,Potato,Other,19/03/2021,900,1100,900
1616142903,Chattisgarh,Raigarh,Raigarh,Tomato,Other,19/03/2021,800,1000,800
1616142903,Chattisgarh,Rajnandgaon,Gandai,"Bengal Gram(Gram)(Whole)","Desi (F.A.Q. Split)",19/03/2021,4500,4700,4620
1616142903,Chattisgarh,Surajpur,Pratappur,"Kodo Millet(Varagu)",Other,19/03/2021,1000,1000,1000
1616142903,Chattisgarh,Surajpur,Surajpur,Wheat,Other,19/03/2021,1930,1930,1930
1616142903,Goa,"North Goa",Ponda,Arecanut(Betelnut/Supari),Red,19/03/2021,33400,33400,33400
1616142903,Goa,"North Goa",Ponda,Arecanut(Betelnut/Supari),Supari,19/03/2021,36800,37200,37000
1616142903,Goa,"North Goa",Ponda,Arecanut(Betelnut/Supari),White,19/03/2021,34400,34400,34400
1616142903,Goa,"North Goa",Ponda,Cashewnuts,Local(Raw),19/03/2021,12700,12700,12700
1616142903,Gujarat,Amreli,Babra,Cotton,Other,19/03/2021,5175,6625,5900
1616142903,Gujarat,Amreli,Babra,"Cummin Seed(Jeera)",Other,19/03/2021,10200,13250,11725
1616142903,Gujarat,Amreli,Babra,Groundnut,Other,19/03/2021,5300,5550,5425
1616142903,Gujarat,Amreli,Bagasara,"Arhar (Tur/Red Gram)(Whole)","777 New Ind",19/03/2021,5565,6600,6082
1616142903,Gujarat,Amreli,Bagasara,Cotton,Other,19/03/2021,4350,6180,5265
1616142903,Gujarat,Amreli,Bagasara,Wheat,"Lokwan Gujrat",19/03/2021,1565,1660,1612
1616142903,Gujarat,Amreli,Damnagar,"Bhindi(Ladies Finger)",Bhindi,19/03/2021,2300,2500,2400
1616142903,Gujarat,Amreli,Damnagar,Brinjal,Other,19/03/2021,900,1100,1000
1616142903,Gujarat,Amreli,Damnagar,Cabbage,Cabbage,19/03/2021,700,900,800
1616142903,Gujarat,Amreli,Damnagar,Cauliflower,Cauliflower,19/03/2021,600,800,700
1616142903,Gujarat,Amreli,Damnagar,Coriander(Leaves),Coriander,19/03/2021,400,600,500
1616142903,Gujarat,Amreli,Damnagar,Ginger(Green),"Green Ginger",19/03/2021,2300,2500,2400
1616142903,Gujarat,Amreli,Damnagar,"Green Chilli","Green Chilly",19/03/2021,1500,1700,1600
1616142903,Gujarat,Amreli,Damnagar,Guar,Gwar,19/03/2021,1800,2000,1900
1616142903,Gujarat,Amreli,Damnagar,Lemon,Lemon,19/03/2021,3300,3500,3400
1616142903,Gujarat,Amreli,Savarkundla,"Arhar (Tur/Red Gram)(Whole)","Small (Whole)",19/03/2021,5000,6250,5625
1616142903,Gujarat,Amreli,Savarkundla,"Bajra(Pearl Millet/Cumbu)",Deshi,19/03/2021,1350,1750,1550
1616142903,Gujarat,Amreli,Savarkundla,"Bengal Gram(Gram)(Whole)","Desi (Whole)",19/03/2021,4150,4600,4375
1616142903,Gujarat,Amreli,Savarkundla,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",19/03/2021,5250,7200,6225
1616142903,Gujarat,Amreli,Savarkundla,Cotton,"Narma BT Cotton",19/03/2021,5200,6655,5928
1616142903,Gujarat,Amreli,Savarkundla,"Cummin Seed(Jeera)","Cummin Seed(Jeera)",19/03/2021,11000,13450,12225
1616142903,Gujarat,Amreli,Savarkundla,Groundnut,"Big (With Shell)",19/03/2021,4300,6250,5275
1616142903,Gujarat,Amreli,Savarkundla,Jowar(Sorghum),"Jowar ( White)",19/03/2021,1850,3000,2425
1616142903,Gujarat,Amreli,Savarkundla,Maize,Hybrid,19/03/2021,1600,1775,1688
1616142903,Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",Black,19/03/2021,8500,12255,10378
1616142903,Gujarat,Amreli,Savarkundla,"Sesamum(Sesame,Gingelly,Til)",White,19/03/2021,5050,7850,6450
1616142903,Gujarat,Amreli,Savarkundla,Wheat,Bansi,19/03/2021,1550,2110,1830
1616142903,Gujarat,Amreli,Savarkundla,Wheat,Lokwan,19/03/2021,1500,1825,1663
1616142903,Gujarat,Anand,"Khambhat(Grain Market)","Bajra(Pearl Millet/Cumbu)",Other,19/03/2021,1140,1200,1170
1616142903,Gujarat,Anand,"Khambhat(Grain Market)",Mustard,Other,19/03/2021,4930,5020,4980
1616142903,Gujarat,Anand,"Khambhat(Grain Market)",Paddy(Dhan)(Common),Other,19/03/2021,2340,2410,2380
1616142903,Gujarat,Anand,"Khambhat(Grain Market)",Paddy(Dhan)(Common),Paddy,19/03/2021,1450,1510,1480
1616142903,Gujarat,Anand,"Khambhat(Grain Market)",Wheat,Other,19/03/2021,1720,1800,1770
1616142903,Gujarat,Anand,Tarapur,Beans,Other,19/03/2021,3875,4630,4516
1616142903,Gujarat,Anand,Tarapur,Wheat,Other,19/03/2021,1550,3560,1924
1616142903,Gujarat,Bharuch,Jambusar,"Arhar (Tur/Red Gram)(Whole)",Other,19/03/2021,5600,6000,5800
1616142903,Gujarat,Bharuch,Jambusar,"Bajra(Pearl Millet/Cumbu)",Other,19/03/2021,1550,1750,1650
1616142903,Gujarat,Bharuch,Jambusar,"Castor Seed",Other,19/03/2021,3600,4000,3800
1616142903,Gujarat,Bharuch,Jambusar,Cotton,Other,19/03/2021,5000,5400,5200
1616142903,Gujarat,Bharuch,Jambusar,Jowar(Sorghum),Other,19/03/2021,1800,2200,2000
1616142903,Gujarat,Bharuch,Jambusar,Maize,Other,19/03/2021,1600,1800,1700
1616142903,Gujarat,Bharuch,Jambusar,Wheat,Other,19/03/2021,1800,2000,1900
1616142903,Gujarat,Bharuch,Jambusar(Kaavi),"Arhar (Tur/Red Gram)(Whole)",Other,19/03/2021,5500,5900,5700
1616142903,Gujarat,Bharuch,Jambusar(Kaavi),"Bajra(Pearl Millet/Cumbu)",Other,19/03/2021,1600,1800,1700
1616142903,Gujarat,Bharuch,Jambusar(Kaavi),"Castor Seed",Other,19/03/2021,3400,3900,3600
1616142903,Gujarat,Bharuch,Jambusar(Kaavi),Cotton,Other,19/03/2021,4800,5200,5000
1616142903,Gujarat,Bharuch,Jambusar(Kaavi),Jowar(Sorghum),Other,19/03/2021,2000,2400,2200
1616142903,Gujarat,Bharuch,Jambusar(Kaavi),Maize,Other,19/03/2021,1650,1850,1750
1616142903,Gujarat,Dahod,Davgadbaria(Piplod),Maize,"Deshi White",19/03/2021,1440,1460,1450
1616142903,Gujarat,Dahod,Devgadhbaria,Paddy(Dhan)(Common),Common,19/03/2021,1100,1120,1110
1616142903,Gujarat,Gandhinagar,Dehgam,"Bajra(Pearl Millet/Cumbu)",Other,19/03/2021,1080,1150,1115
1616142903,Gujarat,Gandhinagar,Dehgam,"Castor Seed",Other,19/03/2021,4520,4585,4552
1616142903,Gujarat,Gandhinagar,Dehgam,Guar,Other,19/03/2021,3450,3550,3500
1616142903,Gujarat,Gandhinagar,Dehgam,Paddy(Dhan)(Common),Other,19/03/2021,1500,1575,1537
1616142903,Gujarat,Gandhinagar,Dehgam,Wheat,Other,19/03/2021,1700,2185,1942
1616142903,Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)","Bottle gourd",Other,19/03/2021,500,1300,1150
1616142903,Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Brinjal,Brinjal,19/03/2021,1000,1000,1000
1616142903,Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Brinjal,Round/Long,19/03/2021,1000,1500,1250
1616142903,Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Cabbage,Other,19/03/2021,400,500,450
1616142903,Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Carrot,Other,19/03/2021,1000,1000,1000
1616142903,Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Cauliflower,Other,19/03/2021,1000,1000,1000
1616142903,Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)","Green Chilli",Other,19/03/2021,2000,2000,2000
1616142903,Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Lemon,Other,19/03/2021,6500,6500,6500
1616142903,Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)","Onion Green","Onion Green",19/03/2021,2000,2000,2000
1616142903,Gujarat,Gandhinagar,"Mansa(Manas Veg Yard)",Tomato,Other,19/03/2021,600,1200,1000
1616142903,Gujarat,Junagarh,Manavdar,Cotton,"Shanker 4 31mm FIne",19/03/2021,5250,6650,6430
1616142903,Gujarat,Kachchh,Rapar,"Cummin Seed(Jeera)","Cummin Seed(Jeera)",19/03/2021,8500,13075,12000
1616142903,Gujarat,Kachchh,Rapar,"Guar Seed(Cluster Beans Seed)",Whole,19/03/2021,3330,3330,3330
1616142903,Gujarat,Narmada,Rajpipla,Banana,Other,19/03/2021,500,1000,800
1616142903,Gujarat,Narmada,Rajpipla,Cotton,"Cotton (Unginned)",19/03/2021,4300,6250,5320
1616142903,Gujarat,Rajkot,Dhoraji,"Arhar (Tur/Red Gram)(Whole)",Local,19/03/2021,5405,6130,6080
1616142903,Gujarat,Rajkot,Dhoraji,"Bengal Gram(Gram)(Whole)","Desi (Whole)",19/03/2021,3980,4530,4430
1616142903,Gujarat,Rajkot,Dhoraji,"Corriander seed","Full Green",19/03/2021,5680,6155,5930
1616142903,Gujarat,Rajkot,Dhoraji,Groundnut,Other,19/03/2021,4605,6505,5905
1616142903,Gujarat,Rajkot,Dhoraji,"Sesamum(Sesame,Gingelly,Til)",White,19/03/2021,10505,12380,11830
1616142903,Gujarat,Rajkot,Dhoraji,Wheat,Milbar,19/03/2021,1500,1700,1680
1616142903,Gujarat,Rajkot,"Gondal(Veg.market Gondal)","Bhindi(Ladies Finger)",Bhindi,19/03/2021,3000,6000,4500
1616142903,Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Brinjal,Brinjal,19/03/2021,500,1500,1000
1616142903,Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Cabbage,Cabbage,19/03/2021,100,300,200
1616142903,Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Carrot,Carrot,19/03/2021,300,700,500
1616142903,Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Cauliflower,Cauliflower,19/03/2021,800,1500,1150
1616142903,Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Cucumbar(Kheera),Cucumbar,19/03/2021,1000,3000,2000
1616142903,Gujarat,Rajkot,"Gondal(Veg.market Gondal)","Green Chilli","Green Chilly",19/03/2021,2000,4000,3000
1616142903,Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Guar,Gwar,19/03/2021,4000,8000,6000
1616142903,Gujarat,Rajkot,"Gondal(Veg.market Gondal)",Lemon,Other,19/03/2021,3000,6500,5000
1616142903,Gujarat,Rajkot,Rajkot,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",19/03/2021,5500,6455,5840
1616142903,Gujarat,Rajkot,Rajkot,"Bajra(Pearl Millet/Cumbu)",Deshi,19/03/2021,975,1575,1250
1616142903,Gujarat,Rajkot,Rajkot,"Bengal Gram(Gram)(Whole)","Desi (Whole)",19/03/2021,4400,4600,4535
1616142903,Gujarat,Rajkot,Rajkot,"Black Gram (Urd Beans)(Whole)",Desi,19/03/2021,5750,6900,6250
1616142903,Gujarat,Rajkot,Rajkot,"Castor Seed",Caster,19/03/2021,4250,4560,4450
1616142903,Gujarat,Rajkot,Rajkot,"Corriander seed","Coriander Seed",19/03/2021,5900,7250,6100
1616142903,Gujarat,Rajkot,Rajkot,Cotton,"Narma BT Cotton",19/03/2021,5750,6725,6400
1616142903,Gujarat,Rajkot,Rajkot,"Cummin Seed(Jeera)","Cummin Seed(Jeera)",19/03/2021,11500,13190,12750
1616142903,Gujarat,Rajkot,Rajkot,"Dry Chillies",Red,19/03/2021,8500,14250,11500
1616142903,Gujarat,Rajkot,Rajkot,Garlic,Garlic,19/03/2021,2545,4750,3815
1616142903,Gujarat,Rajkot,Rajkot,"Green Gram (Moong)(Whole)","Green (Whole)",19/03/2021,5500,8250,7250
1616142903,Gujarat,Rajkot,Rajkot,"Ground Nut Seed","Ground Nut Seed",19/03/2021,7900,8300,8000
1616142903,Gujarat,Rajkot,Rajkot,Groundnut,Bold,19/03/2021,5250,6375,6125
1616142903,Gujarat,Rajkot,Rajkot,Groundnut,G20,19/03/2021,5250,6150,5500
1616142903,Gujarat,Rajkot,Rajkot,Jowar(Sorghum),"Jowar ( White)",19/03/2021,2605,3125,2850
1616142903,Gujarat,Rajkot,Rajkot,Jowar(Sorghum),"Jowar (Yellow)",19/03/2021,1325,1575,1450
1616142903,Gujarat,Rajkot,Rajkot,"Methi Seeds",Methiseeds,19/03/2021,5040,6460,5555
1616142903,Gujarat,Rajkot,Rajkot,Mustard,Mustard,19/03/2021,4500,4950,4750
1616142903,Gujarat,Rajkot,Rajkot,"Sesamum(Sesame,Gingelly,Til)",Black,19/03/2021,9950,12600,11075
1616142903,Gujarat,Rajkot,Rajkot,"Sesamum(Sesame,Gingelly,Til)",White,19/03/2021,7750,8405,8100
1616142903,Gujarat,Rajkot,Rajkot,Wheat,Lokwan,19/03/2021,1690,1860,1775
1616142903,Gujarat,Rajkot,Rajkot,Wheat,Sharbati,19/03/2021,1695,2200,1825
1616142903,Gujarat,Rajkot,"Rajkot(Ghee Peeth)","Bhindi(Ladies Finger)",Bhindi,19/03/2021,3500,5000,4750
1616142903,Gujarat,Rajkot,"Rajkot(Ghee Peeth)","Bottle gourd","Bottle Gourd",19/03/2021,500,750,650
1616142903,Gujarat,Rajkot,"Rajkot(Ghee Peeth)",Brinjal,Brinjal,19/03/2021,500,1100,900
1616142903,Gujarat,Rajkot,"Rajkot(Ghee Peeth)","Cluster beans","Cluster Beans",19/03/2021,5000,6000,5625
1616142903,Gujarat,Rajkot,"Rajkot(Ghee Peeth)",Coriander(Leaves),Coriander,19/03/2021,500,1000,875
1616142903,Gujarat,Rajkot,"Rajkot(Ghee Peeth)",Ginger(Green),"Green Ginger",19/03/2021,2000,3000,2625
1616142903,Gujarat,Rajkot,"Rajkot(Ghee Peeth)","Green Chilli","Green Chilly",19/03/2021,1900,2800,2375
1616142903,Gujarat,Rajkot,"Rajkot(Ghee Peeth)",Lemon,Lemon,19/03/2021,3000,5000,4250
1616142903,Gujarat,Rajkot,"Rajkot(Ghee Peeth)",Potato,Desi,19/03/2021,500,900,775
1616142903,Gujarat,Rajkot,"Rajkot(Ghee Peeth)",Tomato,Tomato,19/03/2021,500,1100,875
1616142903,Gujarat,Sabarkantha,Meghraj(Radlavada),Wheat,Lokwan,19/03/2021,1500,1725,1600
1616142903,Gujarat,Surat,Surat,Beetroot,Other,19/03/2021,800,1300,1050
1616142903,Gujarat,Surat,Surat,"Bhindi(Ladies Finger)",Other,19/03/2021,2500,5500,4000
1616142903,Gujarat,Surat,Surat,"Bitter gourd",Other,19/03/2021,1000,3250,2125
1616142903,Gujarat,Surat,Surat,"Bottle gourd",Other,19/03/2021,250,2000,1125
1616142903,Gujarat,Surat,Surat,Brinjal,Other,19/03/2021,300,1300,800
1616142903,Gujarat,Surat,Surat,Carrot,Other,19/03/2021,700,1200,950
1616142903,Gujarat,Surat,Surat,Cauliflower,Other,19/03/2021,600,2500,1550
1616142903,Gujarat,Surat,Surat,Cucumbar(Kheera),Other,19/03/2021,1200,2000,1600
1616142903,Gujarat,Surat,Surat,Drumstick,Other,19/03/2021,1500,3000,2250
1616142903,Gujarat,Surat,Surat,"Elephant Yam (Suran)",Other,19/03/2021,1300,1500,1400
1616142903,Gujarat,Surat,Surat,"French Beans (Frasbean)",Other,19/03/2021,3500,5250,4375
1616142903,Gujarat,Surat,Surat,Ginger(Green),Other,19/03/2021,1800,2000,1900
1616142903,Gujarat,Surat,Surat,"Green Chilli",Other,19/03/2021,1300,3250,2275
1616142903,Gujarat,Surat,Surat,"Indian Beans (Seam)",Other,19/03/2021,2000,3500,2750
1616142903,Gujarat,Surat,Surat,Lemon,Other,19/03/2021,3000,7500,5250
1616142903,Gujarat,Surat,Surat,"Little gourd (Kundru)",Other,19/03/2021,1750,5750,3750
1616142903,Gujarat,Surat,Surat,Onion,Other,19/03/2021,800,1600,1200
1616142903,Gujarat,Surat,Surat,"Pegeon Pea (Arhar Fali)",Other,19/03/2021,2500,3750,3125
1616142903,Gujarat,Surat,Surat,"Pointed gourd (Parval)",Other,19/03/2021,3500,6000,4750
1616142903,Gujarat,Surat,Surat,Potato,Other,19/03/2021,400,1150,775
1616142903,Gujarat,Surat,Surat,Pumpkin,Other,19/03/2021,500,800,650
1616142903,Gujarat,Surat,Surat,"Ridge gourd(Tori)",Other,19/03/2021,1500,4250,2875
1616142903,Gujarat,Surat,Surat,"Surat Beans (Papadi)",Other,19/03/2021,5000,9500,7250
1616142903,Gujarat,Surat,Surat,"Sweet Potato",Other,19/03/2021,1000,1600,1300
1616142903,Gujarat,Surat,Surat,Tomato,Other,19/03/2021,300,1200,750
1616142903,Gujarat,Surat,Surat,"Turmeric (raw)",Other,19/03/2021,1300,2000,1650
1616142903,Gujarat,Surat,Surat,"Yam (Ratalu)",Other,19/03/2021,1500,3000,2250
1616142903,Gujarat,Surendranagar,Chotila,"Bengal Gram(Gram)(Whole)",Other,19/03/2021,4250,4750,4550
1616142903,Gujarat,Surendranagar,Chotila,Wheat,Local,19/03/2021,1650,1900,1750
1616142903,Gujarat,Surendranagar,"Dasada Patadi","Castor Seed","Castor seed",19/03/2021,4565,4570,4567.5
1616142903,Gujarat,Surendranagar,"Dasada Patadi","Cummin Seed(Jeera)","Cummin Seed(Jeera)",19/03/2021,11850,13205,12527.5
1616142903,Gujarat,Surendranagar,"Dasada Patadi","Kulthi(Horse Gram)","Horse gram (Whole)",19/03/2021,4400,4500,4450
1616142903,Gujarat,Surendranagar,"Dasada Patadi",Mustard,Mustard,19/03/2021,3755,4275,4015
1616142903,Gujarat,Surendranagar,"Dasada Patadi",Wheat,"147 Average",19/03/2021,1600,1675,1637.5
1616142903,Gujarat,Surendranagar,Limdi,Cotton,"Shanker 6 (B) 30mm FIne",19/03/2021,5250,5685,5468
1616142903,Gujarat,"The Dangs",Ahwa-Dang,Paddy(Dhan)(Common),Other,19/03/2021,1450,1750,1600
1616142903,Gujarat,Vadodara(Baroda),Bodeli,Cotton,"Shanker 6 (B) 30mm FIne",19/03/2021,5400,6600,6200
1616142903,Gujarat,Vadodara(Baroda),Bodeli(Hadod),Cotton,"Shanker 6 (B) 30mm FIne",19/03/2021,5400,6600,6200
1616142903,Gujarat,Vadodara(Baroda),Bodeli(Kalediya),Cotton,"Shanker 6 (B) 30mm FIne",19/03/2021,5400,6600,6200
1616142903,Gujarat,Vadodara(Baroda),Bodeli(Modasar),Cotton,"Shanker 6 (B) 30mm FIne",19/03/2021,5400,6600,6200
1616142903,Gujarat,Vadodara(Baroda),Padra,"Bhindi(Ladies Finger)",Other,19/03/2021,3500,4750,4150
1616142903,Gujarat,Vadodara(Baroda),Padra,"Bottle gourd",Other,19/03/2021,1000,1750,1400
1616142903,Gujarat,Vadodara(Baroda),Padra,Brinjal,Other,19/03/2021,300,500,400
1616142903,Gujarat,Vadodara(Baroda),Padra,Cabbage,Other,19/03/2021,300,350,325
1616142903,Gujarat,Vadodara(Baroda),Padra,Carrot,Other,19/03/2021,900,1200,1050
1616142903,Gujarat,Vadodara(Baroda),Padra,Cauliflower,Other,19/03/2021,900,1200,1050
1616142903,Gujarat,Vadodara(Baroda),Padra,Coriander(Leaves),Other,19/03/2021,1000,1500,1250
1616142903,Gujarat,Vadodara(Baroda),Padra,Cucumbar(Kheera),Other,19/03/2021,2000,3000,2500
1616142903,Gujarat,Vadodara(Baroda),Padra,Drumstick,Other,19/03/2021,1000,1500,1250
1616142903,Gujarat,Vadodara(Baroda),Padra,"Elephant Yam (Suran)",Other,19/03/2021,1500,1750,1625
1616142903,Gujarat,Vadodara(Baroda),Padra,Ginger(Green),Other,19/03/2021,1900,2150,2050
1616142903,Gujarat,Vadodara(Baroda),Padra,"Green Chilli","Green Chilly",19/03/2021,1500,2000,1750
1616142903,Gujarat,Vadodara(Baroda),Padra,"Indian Beans (Seam)",Other,19/03/2021,2250,2750,2500
1616142903,Gujarat,Vadodara(Baroda),Padra,Lemon,Other,19/03/2021,6000,6500,6250
1616142903,Gujarat,Vadodara(Baroda),Padra,"Little gourd (Kundru)",Other,19/03/2021,500,2500,1500
1616142903,Gujarat,Vadodara(Baroda),Padra,Methi(Leaves),Other,19/03/2021,1000,1250,1125
1616142903,Gujarat,Vadodara(Baroda),Padra,Onion,Other,19/03/2021,1500,2000,1750
1616142903,Gujarat,Vadodara(Baroda),Padra,"Pegeon Pea (Arhar Fali)",Other,19/03/2021,2250,3250,2750
1616142903,Gujarat,Vadodara(Baroda),Padra,Potato,Other,19/03/2021,500,1000,750
1616142903,Gujarat,Vadodara(Baroda),Padra,Pumpkin,Other,19/03/2021,600,900,750
1616142903,Gujarat,Vadodara(Baroda),Padra,Raddish,Other,19/03/2021,1000,1250,1125
1616142903,Gujarat,Vadodara(Baroda),Padra,Spinach,Other,19/03/2021,400,500,450
1616142903,Gujarat,Vadodara(Baroda),Padra,"Surat Beans (Papadi)",Other,19/03/2021,2750,3750,3250
1616142903,Gujarat,Vadodara(Baroda),Padra,Tomato,Other,19/03/2021,500,800,650
1616142903,Haryana,Ambala,Shahzadpur,"Bottle gourd","Bottle Gourd",19/03/2021,1200,1886,1200
1616142903,Haryana,Ambala,Shahzadpur,Brinjal,Round,19/03/2021,1000,1000,1000
1616142903,Haryana,Ambala,Shahzadpur,Cabbage,Cabbage,19/03/2021,400,500,400
1616142903,Haryana,Ambala,Shahzadpur,Carrot,Carrot,19/03/2021,1000,1500,1000
1616142903,Haryana,Ambala,Shahzadpur,Cauliflower,Cauliflower,19/03/2021,300,700,404
1616142903,Haryana,Ambala,Shahzadpur,Coriander(Leaves),Coriander,19/03/2021,600,1000,600
1616142903,Haryana,Ambala,Shahzadpur,Cucumbar(Kheera),Cucumbar,19/03/2021,1200,1200,1200
1616142903,Haryana,Ambala,Shahzadpur,Ginger(Green),"Green Ginger",19/03/2021,3300,3500,3500
1616142903,Haryana,Ambala,Shahzadpur,"Green Chilli","Green Chilly",19/03/2021,3500,4000,4000
1616142903,Haryana,Ambala,Shahzadpur,Methi(Leaves),Methi,19/03/2021,600,700,700
1616142903,Haryana,Ambala,Shahzadpur,Onion,Local,19/03/2021,1600,1600,1600
1616142903,Haryana,Ambala,Shahzadpur,"Peas Wet","Peas Wet",19/03/2021,1600,2000,2000
1616142903,Haryana,Ambala,Shahzadpur,Potato,Local,19/03/2021,600,600,600
1616142903,Haryana,Ambala,Shahzadpur,Pumpkin,Pumpkin,19/03/2021,600,1500,800
1616142903,Haryana,Ambala,Shahzadpur,Raddish,Raddish,19/03/2021,500,700,500
1616142903,Haryana,Ambala,Shahzadpur,Spinach,Spinach,19/03/2021,400,600,400
1616142903,Haryana,Ambala,Shahzadpur,Tomato,Local,19/03/2021,500,600,600
1616142903,Haryana,Faridabad,Ballabhgarh,"Bhindi(Ladies Finger)",Other,19/03/2021,3000,3500,3200
1616142903,Haryana,Faridabad,Ballabhgarh,"Bitter gourd",Other,19/03/2021,3000,3500,3200
1616142903,Haryana,Faridabad,Ballabhgarh,Carrot,Other,19/03/2021,600,800,700
1616142903,Haryana,Faridabad,Ballabhgarh,Cauliflower,Other,19/03/2021,500,700,600
1616142903,Haryana,Faridabad,Ballabhgarh,Grapes,Other,19/03/2021,2500,3500,3000
1616142903,Haryana,Faridabad,Ballabhgarh,"Green Chilli",Other,19/03/2021,1400,1600,1500
1616142903,Haryana,Faridabad,Ballabhgarh,Papaya,Other,19/03/2021,1500,2000,1800
1616142903,Haryana,Faridabad,Ballabhgarh,Potato,Other,19/03/2021,600,800,700
1616142903,Haryana,Faridabad,Ballabhgarh,Pumpkin,Other,19/03/2021,600,800,700
1616142903,Haryana,Faridabad,Ballabhgarh,Tomato,Other,19/03/2021,600,800,700
1616142903,Haryana,Gurgaon,Gurgaon,Apple,Other,19/03/2021,8000,10000,9000
1616142903,Haryana,Gurgaon,Gurgaon,Banana,Other,19/03/2021,2500,3000,2750
1616142903,Haryana,Gurgaon,Gurgaon,Brinjal,Brinjal,19/03/2021,1000,1200,1100
1616142903,Haryana,Gurgaon,Gurgaon,Cabbage,Other,19/03/2021,300,500,400
1616142903,Haryana,Gurgaon,Gurgaon,Carrot,Other,19/03/2021,500,1000,750
1616142903,Haryana,Gurgaon,Gurgaon,Cauliflower,Other,19/03/2021,400,800,600
1616142903,Haryana,Gurgaon,Gurgaon,Grapes,Other,19/03/2021,4000,5000,4500
1616142903,Haryana,Gurgaon,Gurgaon,Kinnow,Other,19/03/2021,2000,3500,2750
1616142903,Haryana,Gurgaon,Gurgaon,Onion,Other,19/03/2021,1500,2000,1750
1616142903,Haryana,Gurgaon,Gurgaon,"Peas Wet",Other,19/03/2021,1500,2000,1750
1616142903,Haryana,Gurgaon,Gurgaon,Potato,Other,19/03/2021,450,700,575
